Date,ABBY,BARR,BART,BLAN,BONA,CLBJ,CPER,DCFS,DEJU,DELA,DSNY,GRSM,GUAN,HARV,HEAL,JERC,JORN,KONA,KONZ,LAJA,LENO,MLBS,MOAB,NIWO,NOGP,OAES,ONAQ,ORNL,OSBS,PUUM,RMNP,SCBI,SERC,SJER,SOAP,SRER,STEI,STER,TALL,TEAK,TOOL,TREE,UKFS,UNDE,WOOD,WREF,YELL
2015-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-16,,,,,,,,,,-2.816003241616749,,,,,,,,,,,,,,,,-7.935481560989058,,,,,,,,,,,,,,,,,,,,,
2015-02-17,,,,,,,,,,-3.8613657101544883,,,,,,-4.429499485345662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-20,,,,,,,,,,-4.559060047323706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-22,,,-12.995105371049483,-8.212006950383882,,,,,,-5.741294863793865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-23,,,,,,,,,,-5.1485157783354225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-24,,,,,,,,,,-5.136069726106146,,,,,,-5.75085268983696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-25,,,,,,,,,,-3.897942223674119,,,,,,-3.5186467702456006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-26,,,,-7.316133670443027,,,,,,-4.5754416198369166,,,,,,-4.541344966149444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-28,,,,,,,,,,,,,,,,-3.5252938126680986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-01,,,,-6.755782278701908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-02,,,,-8.67148581405614,,,,,,-4.433760863760647,,,,,,,,,,,,,,,,-10.0383290448288,,,,,-15.711818371761343,,,,,,,,,,,,,,,,
2015-03-03,,,,,,,,,,-5.0677465355425255,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.530170242028914,,,,,,,,,
2015-03-04,,,-9.318528298645447,-2.479424033066488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-05,,,,-8.369748037213359,,,,,,-3.79587199202948,,,,,,-3.5351856380625275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-07,,,,-14.5086356956701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-09,,,,,,,,,,-5.549938431256419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-10,,,,-8.945971979120518,,,,,,-4.330137796653313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-11,,,,-8.331340965735963,,,,,,-4.943436851383006,,,,,,-2.9129039256140703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-12,,,,,,,,,,,,,,,,-5.614629385825419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-13,,,,,,,,,,-4.38176029872711,,,,,,-0.3872739518913453,,,,,,,,,,,,,,,-16.60279271027003,,,,,,,,,,,,,,,,
2015-03-14,,,,-2.087413103424014,,,,,,,,,,,,-2.9169480146652744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-16,,,-5.867381153132743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-17,,,-13.176708195731308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,-10.251123348654668,,,,,,,,,,,,,,,,,,,,,
2015-03-19,,,,,,,,,,-4.83895345282603,,,,,,-4.551893340165894,,,,,,,,,,-8.069169235849508,,,,,,,,,,,,,,,,,,,,,
2015-03-20,,,,-8.580985517163619,,,,,,-5.4063502063728945,,,,,,-4.486384174576841,,,,,,,,,,-5.372831095584665,,,,,-21.167315991721885,,,,,,,,,,,,,,,,
2015-03-21,,,,,,,,,,-5.534634183885656,,,,,,-7.636068359063062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-22,,,,,,,,,,-3.439796675264022,,,,,,-4.487943984591933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-23,,,,,,,,,,-3.5614747626597367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-25,,,,-7.0012171991603065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-26,,,-8.886934401995175,-8.020736585456518,,,,,,-2.7081506853042585,,,,,,-2.9271047282199043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-27,,,-11.922282851839828,-9.841977387490994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-28,,,-10.227998376660159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-30,,,,,,,,,,-4.71833480421967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,-9.304529010040653,,,,,,,,,,,,,,,,,,,,,
2015-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-03,,,,-5.829388558910742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-04,,,-11.682284904165796,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.644435715819418,,,,,,,,,,,,,,,,
2015-04-05,,,-8.525867643667745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-06,,,,,,,,,,-2.5713030467259568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-07,,,-9.98438874234575,-6.8533948320430635,,,,,,-4.620193519652022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-08,,,,-7.674311743298272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-09,,,,-5.621960372619008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-10,,,-17.239792206797127,-4.6609123009903275,,,,,,-5.144740314579168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-11,,,-11.123877036823922,,,,,,,,,,,,,-5.246313793811454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-12,,,,,,,,,,,,,,,,-0.396142875334065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-13,,,,,,,,,,-5.251536436532262,,,,,,-3.902193426172357,,,,,,,,,,-6.079567199520226,,,,,,,,,,,,,,,,,,,,,
2015-04-14,,,-12.017661376662746,-6.020338883758527,,,,,,-5.099000327861605,,,,,,-4.5524523821669876,,,,,,,,,,-5.525029261664284,,,,,,,,,,,,,,,,,,,,,
2015-04-15,,,,-7.035896096953846,,,,,,-4.527910111564439,,,,,,-5.865726143336942,,,,,,,,,,,,,,,-17.77372827975779,,,,,,,,,,,,,,,,
