Date,ABBY,BARR,BART,BLAN,BONA,CLBJ,CPER,DCFS,DEJU,DELA,DSNY,GRSM,GUAN,HARV,HEAL,JERC,JORN,KONA,KONZ,LAJA,LENO,MLBS,MOAB,NIWO,NOGP,OAES,ONAQ,ORNL,OSBS,PUUM,RMNP,SCBI,SERC,SJER,SOAP,SRER,STEI,STER,TALL,TEAK,TOOL,TREE,UKFS,UNDE,WOOD,WREF,YELL
2015-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,-52.81392357850753,,,,,,,,,,,,,,,,,,,,,
2015-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-03,,,,-36.534697735552854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-04,,,-78.55494381769748,,,,,,,,,,,,,,,,,,,,,,,,,,,,-131.18650921779306,,,,,,,,,,,,,,,,
2015-04-05,,,-49.06439649245077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-06,,,,,,,,,,-30.294299184724057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-07,,,-24.694915728963643,-30.321185216051443,,,,,,-8.024538760013188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-08,,,,-51.870378119924254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-09,,,,-42.4491827740997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-10,,,-34.35805093501074,-6.5643620166714385,,,,,,-26.492364815990108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-11,,,-41.61567857961734,,,,,,,,,,,,,-22.32420010433352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-12,,,,,,,,,,,,,,,,-13.034502469239664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-13,,,,,,,,,,-28.472316587892934,,,,,,-18.11976054880117,,,,,,,,,,-49.58760619102027,,,,,,,,,,,,,,,,,,,,,
2015-04-14,,,-79.5745510686675,-29.15731959909435,,,,,,-19.549676585143406,,,,,,-28.04420871842406,,,,,,,,,,-62.69129806828285,,,,,,,,,,,,,,,,,,,,,
2015-04-15,,,,-27.281365909823617,,,,,,-14.270741707136303,,,,,,-22.304465029240017,,,,,,,,,,,,,,,-130.48538378805003,,,,,,,,,,,,,,,,
2015-04-16,,,,,,,,,,-26.201391520809302,,,,,,-23.071439095546108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-17,,,,-47.35297318760541,,,,,,-28.28401498578586,,,,,,-42.382440252468896,,,,,,,,,,-60.12614887668492,,,,,-166.20447646470993,,,,,,,,,,,,,,,,
2015-04-18,,,-23.132175440394697,,,,,,,,,,,,,-7.20824949527945,,,,,,,,,,,,,,,-123.26720604921988,,,,,,,,,,,,,,,,
2015-04-19,,,,-54.93147415577786,,,,,,-28.194355095792314,,,,,,-32.20178595121929,,,,,,,,,,,,,,,-123.99316531668846,,,,,,,,,,,,,,,,
2015-04-20,,,-72.95501766162614,-30.564112586708973,,,,,,,,,,,,-6.935897366756489,,,,,,,,,,,,,,,-118.77821494237261,,,,,,,,,,,,,,,,
2015-04-21,,,-45.37589534514665,-53.07092264922464,,,,,,,,,,,,,,,,,,,,,,-60.69055729394974,,,,,-108.36238949216037,,,,,,,,,,,,,,,,
2015-04-22,,,-54.1114653832257,-22.81605989332202,,,,,,,,,,,,,,,,,,,,,,-47.73327600531967,,,,,,,,,,,,,,,,,,,,,
2015-04-23,,,-65.14579160549229,-37.10247447993972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,-46.434217686902315,,,,,,,,,,,,,,,,,,,,,
2015-04-25,,,,-23.45770082158243,,,,,,-20.785297940884593,,,,,,-29.53111185746556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-26,,,,-26.27378948761484,,,,,,,,,,,,-42.30682676513402,,,,,,,,,,0.26620690178911843,,,,,-99.68866198674051,,,,,,,,,,,,,,,,
2015-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,-34.17551749412919,,,,,-88.24297235558357,,,,,,,,,,,,,,,,
2015-04-28,,,,,,,,,,,,,,,,0.9306436108926412,,,,,,,,,,-28.50486313606006,,,,,,,,,,,,,,,,,,,,,
2015-04-29,,,,,,,,,,-20.63579196452658,,,,,,,,,,,,,,,,-38.56248138857105,,,,,,,,,,,,,,,,,,,,,
2015-04-30,,,,-34.45116631664455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-01,,,,-44.94462571292113,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.00338931999326,,,,,,,,,,,,,,,,
2015-05-02,,,,-33.704117305778354,,,,,,,,,,,,,,,,,,,,,,,,,,,-129.17435813182072,,,,,,,,,,,,,,,,
2015-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-112.21921953531357,,,,,,,,,,,,,,,,
2015-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,-26.450383600563313,,,,,-92.36944053680719,,,,,,,,,,,,,,,,
2015-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,-45.71521632341022,,,,,-132.50563553795666,,,,,,,,,,,,,,,,
2015-05-07,,,,-31.865886446478882,,,,,,,,,,,,,,,,,,,,,,-56.008631582374925,,,,,-93.75421420966505,,,,,,,,,,,,,,,,
2015-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,-35.92464221418661,,,,,-95.43663796443236,,,,,,,,,,,,,,,,
2015-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,-44.840007720280255,,,,,-133.03640553921855,,,,,,,,,,,,,,,,
